0.5,0.9854987102711442,0.9873381978442445
0.6,0.9935566824685634,0.9943679242230598
0.7,1.0016104183675925,1.0014091224678185
0.8,1.0096601282111042,1.0084610648616754
0.9,1.0177060222419718,1.0155230236877848
1.0,1.0257483107030676,1.0225942712293008
1.1,1.0337872038372646,1.0296740797693784
1.2,1.041822911887436,1.0367617215911713
1.3,1.0498556450964542,1.0438564689778345
1.4,1.0578856137071928,1.050957594212522
1.5,1.065913027962524,1.0580643695783887
1.6,1.0739380981053208,1.0651760673585884
1.7,1.081961034378456,1.0722919598362761
1.8,1.089982047024803,1.0794113192946058
1.9,1.098001346287234,1.086533418016732
2.0,1.106019142408622,1.0936575282858092
2.1,1.1140356456318403,1.1007829223849919
2.2,1.1220510661997614,1.1079088725974342
2.3,1.1300656143552583,1.1150346512062908
2.4,1.1380795003412039,1.122159530494716
2.5,1.1460929344004707,1.1292827827458642
2.6,1.154106126775932,1.1364036802428898
2.7,1.1621192877104607,1.1435214952689476
2.8,1.1701326274469293,1.1506355001071913
2.9,1.1781463562282108,1.1577449670407758
3.0,1.1861606842971784,1.1648491683528552
3.1,1.1941758218967045,1.1719473763265842
3.2,1.2021919792696623,1.1790388632451172
3.3,1.2102093666589246,1.1861229013916086
3.4,1.218228194307364,1.1931987630492127
3.5,1.2262486724578536,1.2002657205010838
3.6,1.2342710113532664,1.2073230460303765
3.7,1.242295421236475,1.2143700119202452
3.8,1.2503221123503525,1.2214058904538443
3.9,1.2583512949377715,1.228429953914328
4.0,1.2663831792416054,1.2354414745848512
4.1,1.2744179755047262,1.242439724748568
4.2,1.2824558939700075,1.2494239766886326
4.3,1.290497144880322,1.2563935026881998
4.4,1.2985419384785424,1.263347575030424
4.5,1.3065904850075418,1.270285465998459
4.6,1.3146429947101927,1.2772064478754601
4.7,1.3226996778293685,1.284109792944581
4.8,1.3307607446079415,1.2909947734889768
4.9,1.338826405288785,1.2978606617918012
5.0,1.3468968701147714,1.304706730136209
5.1,1.3549723493287742,1.3115322508053546
5.2,1.3630530531736662,1.3183364960823922
5.3,1.3711391918923197,1.3251187382504768
5.4,1.379230975727608,1.331878249592762
5.5,1.3873286149224038,1.3386143023924024
5.6,1.39543231971958,1.345326168932553
5.7,1.4035423003620096,1.3520131214963675
5.8,1.411658767092565,1.3586744323670008
5.9,1.41978193015412,1.3653093738276072
6.0,1.4279119997895466,1.3719172181613413
6.1,1.4360491862417182,1.3784972376513567
6.2,1.4441936997535072,1.3850487045808084
6.3,1.4523457505677868,1.391570891232851
6.4,1.4605055489274297,1.3980630698906389
6.5,1.468673305075309,1.404524512837326
6.6,1.4768492292542972,1.410954492356067
6.7,1.4850335317072676,1.4173522807300165
6.8,1.4932264226770928,1.4237171502423287
6.9,1.5014281124066458,1.4300483731761582
7.0,1.509638811138799,1.436345221814659
7.1,1.517858729116426,1.442606968440986
7.2,1.5260880765823996,1.4488328853382935
7.3,1.534327063779592,1.4550222447897354
7.4,1.5425759009508768,1.4611743190784667
7.5,1.550834798339126,1.467288380487642
7.6,1.5591039661872137,1.473363701300415
7.7,1.5673836147380116,1.4793995537999403
7.8,1.575673954234393,1.4853952102693726
7.9,1.5839751949192313,1.4913499429918662
8.0,1.5922875470353985,1.4972630242505756
8.1,1.600611220825768,1.5031337263286548
8.2,1.6089464265332123,1.5089613215092588
8.3,1.6172933744006048,1.5147450820755417
8.4,1.6256522746708177,1.520484280310658
8.5,1.6340233375867244,1.5261781884977617
8.6,1.6424067733911978,1.531826078920008
8.7,1.6508027923271102,1.5374272238605509
8.8,1.6592116046373353,1.5429808956025444
8.9,1.6676334205647454,1.5484863664291437
