0.5,1.02010216160627,1.016436102051308
0.6,0.9870072453667809,0.9892936267055694
0.7,0.9559183351459127,0.9633880614836472
0.8,0.9267552320089889,0.9386803415818497
0.9,0.8994377370213332,0.9151314021964853
1.0,0.873885651248269,0.8927021785238621
1.1,0.8500187757551201,0.8713536057602889
1.2,0.8277569116072098,0.8510466191020736
1.3,0.8070198598698619,0.8317421537455248
1.4,0.7877274216083999,0.8134011448869507
1.5,0.7697993978881471,0.7959845277226597
1.6,0.7531555897744275,0.7794532374489604
1.7,0.7377157983325644,0.7637682092621608
1.8,0.7233998246278813,0.7488903783585693
1.9,0.7101274697257018,0.7347806799344946
2.0,0.6978185346913498,0.7214000491862446
2.1,0.6863928205901485,0.7087094213101278
2.2,0.6757701284874215,0.6966697315024527
2.3,0.6658702594484927,0.6852419149595275
2.4,0.6566130145386849,0.6743869068776606
2.5,0.6479181948233226,0.6640656424531604
2.6,0.6397056013677287,0.654239056882335
2.7,0.631895035237227,0.644868085361493
2.8,0.6244062974971413,0.635913663086943
2.9,0.6171591892127947,0.6273367252549926
3.0,0.610073511449511,0.6190982070619508
3.1,0.6030690652726138,0.6111590437041257
3.2,0.5960656517474267,0.6034801703778258
3.3,0.5889830719392727,0.5960225222793591
3.4,0.5817411269134763,0.5887470346050344
3.5,0.5742596177353607,0.58161464255116
3.6,0.5664583454702492,0.5745862813140439
3.7,0.5582571111834653,0.5676228860899946
3.8,0.5495757159403329,0.5606853920753208
3.9,0.5403339608061758,0.5537347344663303
4.0,0.5304516468463168,0.5467318484593314
4.1,0.5198485751260804,0.5396376692506333
4.2,0.5084445467107893,0.5324131320365432
4.3,0.4961593626657672,0.5250191720133704
4.4,0.48291282405633806,0.5174167243774233
4.5,0.4686247319478255,0.5095667243250094
4.6,0.45321488740555266,0.5014301070524374
4.7,0.4366030914948435,0.492967807756016
4.8,0.4187091452810207,0.4841407616320531
4.9,0.39945284982940826,0.4749099038768577
5.0,0.3787540062053318,0.46523616968673714
5.1,0.3565324154741123,0.45508049425800073
5.2,0.3327078787010731,0.4444038127869562
5.3,0.30720019695153966,0.4331670604699124
5.4,0.279929171290834,0.4213311725031771
5.5,0.2508146027842812,0.40885708408305915
5.6,0.21977629249720368,0.3957057304058669
5.7,0.18673404149492495,0.3818380466679076
5.8,0.15160765084276923,0.36721496806549153
5.9,0.11431692160605889,0.3517974297949258
6.0,0.07478165485012028,0.3355463670525187
6.1,0.032921651640273566,0.31842271503457875
6.2,-0.011343286958155797,0.30038740893741456
6.3,-0.05809335987984423,0.2814013839573346
6.4,-0.10740876605947004,0.2614255752906469
6.5,-0.1593697044317068,0.24042091813365918
6.6,-0.2140563739312338,0.21834834768268158
6.7,-0.27154897349272333,0.19516879913402135
6.8,-0.33192770205085714,0.17084320768398578
6.9,-0.3952727585403089,0.14533250852888527
7.0,-0.461664341895754,0.1185976368650263
7.1,-0.5311826510518705,0.09059952788871882
7.2,-0.6039078849433344,0.0612991167962696
7.3,-0.6799202425048232,0.03065733878398925
7.4,-0.7592999226710122,-0.0013648709518168528
7.5,-0.8421271243765764,-0.03480657721483812
7.6,-0.9284820465561938,-0.06970684480876632
7.7,-1.0184448881445418,-0.1061047385372956
7.8,-1.112095848076295,-0.14403932320411253
7.9,-1.2095151252861316,-0.18354966361291408
8.0,-1.310782918708727,-0.22467482456738921
8.1,-1.415979427278758,-0.2674538708712301
8.2,-1.525184849930898,-0.31192586732812727
8.3,-1.6384793855998303,-0.3581298787417756
8.4,-1.7559432332202238,-0.4061049699158637
8.5,-1.8776565917267607,-0.4558902056540838
8.6,-2.003699660054114,-0.507524650760128
8.7,-2.1341526371369626,-0.5610473700376873
8.8,-2.269095721909981,-0.6164974282904544
8.9,-2.4086091133078456,-0.6739138903221211
