50.0,100.0,150.0,200.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,
0.017646562499999997,0.0406835,0.06076018749999999,0.07848899999999999,0.0944823125,0.10935249999999998,0.12371193749999998,0.13817299999999996,0.1533480625,0.1698495,0.18828968749999994,0.20928099999999997,
0.019974375000000003,0.04546800000000001,0.067347125,0.08636700000000001,0.10328287500000001,0.11885,0.13382362499999997,0.14895899999999998,0.165011375,0.18273599999999998,0.202888125,0.22622299999999998,
0.0235903175,0.039994539999999995,0.05587757249999999,0.07127431999999999,0.08621968749999999,0.10074857999999999,0.1148959025,0.12869656,0.1421854575,0.1553975,0.1683675925,0.18113063999999998,
0.029938217500000003,0.04799574000000001,0.06550687250000001,0.08250592000000001,0.09902718750000002,0.11510498000000002,0.1307736025,0.14606736,0.16102055750000002,0.1756675,0.19004249250000002,0.20417984000000003,
0.944107125,1.123007,1.290617375,1.447956,1.596040625,1.7358889999999998,1.868518875,1.994948,2.1161941250000003,2.233275,2.347208375,2.459012,
0.892084,1.093232,1.277588,1.446796,1.6025,1.7463439999999997,1.879972,2.005028,2.123156,2.2359999999999998,2.345204,2.4524119999999994,
0.800848875,0.961751,1.106139625,1.2354479999999999,1.351109375,1.4545569999999999,1.547224125,1.630544,1.705949875,1.7748750000000002,1.8387526249999997,1.899016,
0.786827875,0.949713,1.097657625,1.2318639999999998,1.353534375,1.4638710000000001,1.5640761250000002,1.6553520000000002,1.7389008750000001,1.815925,1.8876266249999998,1.9552080000000003,
0.055944935,0.06749548,0.07823524500000001,0.08818784,0.097376875,0.10582596,0.113558705,0.12059872,0.12696961499999998,0.132695,0.13779848500000003,0.14230368,
0.06549457375,0.07898259,0.09143049125000001,0.10287472,0.11335171875000001,0.12289793000000002,0.13154979625000002,0.13934376,0.14631626375,0.15250375,0.15794266125000003,0.16266944,
