1.0,0.9826484632459345
1.1,0.9847760026956718
1.2,0.986916055824301
1.3,0.9890682804558795
1.4,0.9912323344144639
1.5,0.9934078755241113
1.6,0.9955945616088784
1.7,0.9977920504928224
1.8,1.0
1.9,1.002218067954468
2.0,1.004445912180284
2.1,1.0066831905015043
2.2,1.008929560742186
2.3,1.0111846807263862
2.4,1.0134482082781613
2.5,1.015719801221569
2.6,1.0179991173806655
2.7,1.0202858145795082
2.8,1.0225795506421536
2.9,1.0248799833926592
3.0,1.0271867706550817
3.1,1.0294995702534777
3.2,1.0318180400119044
3.3,1.034141837754419
3.4,1.0364706213050776
3.5,1.0388040484879382
3.6,1.041141777127057
3.7,1.0434834650464908
3.8,1.0458287700702973
3.9,1.0481773500225329
4.0,1.0505288627272544
4.1,1.0528829660085193
4.2,1.0552393176903838
4.3,1.0575975755969054
4.4,1.0599573975521406
4.5,1.0623184413801467
4.6,1.0646803649049803
4.7,1.0670428259506985
4.8,1.0694054823413586
4.9,1.071767991901017
5.0,1.0741300124537305
5.1,1.0764912018235566
5.2,1.0788512178345517
5.3,1.0812097183107732
5.4,1.0835663610762776
5.5,1.085920803955122
5.6,1.0882727047713634
5.7,1.0906217213490588
5.8,1.092967511512265
5.9,1.0953097330850388
6.0,1.0976480438914373
6.1,1.0999821017555174
6.2,1.102311564501336
6.3,1.10463608995295
6.4,1.1069553359344164
6.5,1.109268960269792
6.6,1.111576620783134
6.7,1.113877975298499
6.8,1.1161726816399442
6.9,1.1184603976315262
7.0,1.1207407810973022
7.1,1.123013489861329
7.2,1.1252781817476638
7.3,1.1275345145803632
7.4,1.1297821461834843
7.5,1.1320207343810842
7.6,1.1342499369972192
7.7,1.1364694118559466
7.8,1.1386788167813235
7.9,1.1408778095974068
8.0,1.143066048128253
8.1,1.1452431901979196
8.2,1.1474088936304632
8.3,1.1495628162499407
8.4,1.1517046158804094
8.5,1.1538339503459256
8.6,1.155950477470547
8.7,1.1580538550783295
8.8,1.160143740993331
8.9,1.162219793039608
