1.0,0.9265483549101842
1.1,0.963403997416087
1.2,1.0
1.3,1.036336429027819
1.4,1.0724133508654405
1.5,1.1082308318787606
1.6,1.1437889384336755
1.7,1.1790877368960806
1.8,1.214127293631873
1.9,1.248907675006948
2.0,1.2834289473872023
2.1,1.3176911771385316
2.2,1.3516944306268326
2.3,1.385438774218
2.4,1.418924274277932
2.5,1.4521509971725235
2.6,1.4851190092676703
2.7,1.5178283769292693
2.8,1.5502791665232158
2.9,1.5824714444154069
3.0,1.614405276971738
3.1,1.6460807305581053
3.2,1.6774978715404054
3.3,1.7086567662845338
3.4,1.739557481156387
3.5,1.770200082521861
3.6,1.8005846367468517
3.7,1.8307112101972556
3.8,1.8605798692389688
3.9,1.890190680237887
4.0,1.9195437095599064
4.1,1.9486390235709237
4.2,1.977476688636834
4.3,2.0060567711235344
4.4,2.034379337396921
4.5,2.062444453822889
4.6,2.0902521867673354
4.7,2.1178026025961554
4.8,2.145095767675246
4.9,2.1721317483705036
5.0,2.198910611047823
5.1,2.225432422073101
5.2,2.251697247812234
5.3,2.2777051546311182
5.4,2.303456208895649
5.5,2.328950476971723
5.6,2.354188025225236
5.7,2.3791689200220842
5.8,2.4038932277281644
5.9,2.4283610147093717
6.0,2.452572347331603
6.1,2.476527291960754
6.2,2.5002259149627206
6.3,2.523668282703399
6.4,2.5468544615486866
6.5,2.5697845178644774
6.6,2.592458518016669
6.7,2.6148765283711572
6.8,2.6370386152938377
6.9,2.658944845150607
7.0,2.680595284307362
7.1,2.701989999129997
7.2,2.723129055984409
7.3,2.744012521236494
7.4,2.7646404612521485
7.5,2.785012942397269
7.6,2.8051300310377503
7.7,2.8249917935394895
7.8,2.8445982962683822
7.9,2.863949605590325
8.0,2.883045787871214
8.1,2.901886909476945
8.2,2.9204730367734135
8.3,2.9388042361265176
8.4,2.9568805739021506
8.5,2.9747021164662115
8.6,2.992268930184595
8.7,3.009581081423196
8.8,3.026638636547913
8.9,3.0434416619246405
